id,listing_url,scrape_id,last_scraped,source,name,,,picture_url,host_id,host_url,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1.19E+18,https://www.airbnb.com/rooms/1185537980724624711,2.02E+13,05-09-2024,city scrape,Empire Plaza Apartment,,,https://a0.muscache.com/pictures/prohost-api/Hosting-1185537980724624711/original/fb305587-b550-43dc-96da-8dee0936c01a.jpeg,29483818,https://www.airbnb.com/users/show/29483818,Ben,17-03-2015,within an hour,100%,97%,f,https://a0.muscache.com/im/users/29483818/profile_pic/1426568955/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/29483818/profile_pic/1426568955/original.jpg?aki_policy=profile_x_medium,Center Square & Hudson/Park,1,1,t,t,,SIXTH WARD,,42.65326823,-73.76180977,Entire rental unit,Entire home/apt,3,1,1 bath,1,1,$65.00,1,1125,1,1,1,1125,1,61.9,,t,2,9,25,70,05-09-2024,23,23,12,01-07-2024,29-08-2024,4.96,4.96,5,4.91,5,4.96,4.87,,f,1,1,0,0,10.3
1.19E+18,https://www.airbnb.com/rooms/1185591493744586895,2.02E+13,05-09-2024,city scrape,"""The Gorgeous Allen Home"" Private Bedroom/1.5 Bath",,,https://a0.muscache.com/pictures/miso/Hosting-1158059552251999833/original/7b3e628d-eab2-4de5-ad1c-49658e8fa898.jpeg,349460842,https://www.airbnb.com/users/show/349460842,Scott,10-06-2020,within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/User-349460842/original/b19931f2-cd8b-4aec-96be-ecf0a6a0161d.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-349460842/original/b19931f2-cd8b-4aec-96be-ecf0a6a0161d.jpeg?aki_policy=profile_x_medium,Pine Hills,10,10,t,t,,FOURTEENTH WARD,,42.66611619,-73.79274786,Private room in home,Private room,1,1.5,1.5 shared baths,1,1,$70.00,30,365,30,30,365,365,30,365,,t,30,60,90,269,05-09-2024,0,0,0,,,,,,,,,,,f,10,4,6,0,
1.19E+18,https://www.airbnb.com/rooms/1187591175698501325,2.02E+13,05-09-2024,city scrape,House near major medical center,,,https://a0.muscache.com/pictures/hosting/Hosting-1187591175698501325/original/9cbecdcd-22d4-44b3-95c3-27e04cf36637.jpeg,232967878,https://www.airbnb.com/users/show/232967878,Diana,28-12-2018,within an hour,99%,98%,t,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,Delaware Avenue,27,39,t,t,,NINTH WARD,,42.65501821,-73.79182923,Entire home,Entire home/apt,6,1,1 bath,4,5,$200.00,1,365,1,1,365,365,1,365,,t,13,41,70,70,05-09-2024,5,5,1,06-07-2024,17-08-2024,4.8,5,4.8,5,5,4.4,5,,f,25,25,0,0,2.42
1.19E+18,https://www.airbnb.com/rooms/1189245100874558445,2.02E+13,05-09-2024,city scrape,Beautiful 2 Bedroom with Parking,,,https://a0.muscache.com/pictures/prohost-api/Hosting-1189245100874558445/original/c412b573-cfde-41d8-9ef0-1991934adf37.jpeg,37769478,https://www.airbnb.com/users/show/37769478,Erion,07-07-2015,within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_x_medium,Pine Hills,12,12,t,t,,SIXTH WARD,,42.65332584,-73.77109775,Entire home,Entire home/apt,4,1,1 bath,2,,$111.00,1,1125,1,2,1,1125,1.2,1050.5,,t,25,25,25,240,05-09-2024,0,0,0,,,,,,,,,,,t,10,10,0,0,
1.19E+18,https://www.airbnb.com/rooms/1189249179392132534,2.02E+13,05-09-2024,city scrape,Lovely 1 Bedroom with Parking,,,https://a0.muscache.com/pictures/miso/Hosting-1189249179392132534/original/0362f4c5-2fb0-47c3-a34c-474b74a5fdbd.jpeg,37769478,https://www.airbnb.com/users/show/37769478,Erion,07-07-2015,within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_x_medium,Pine Hills,12,12,t,t,,TENTH WARD,,42.6621502,-73.79048392,Entire home,Entire home/apt,2,1,1 bath,1,1,$86.00,1,1125,1,2,1,1125,1.3,332,,t,26,50,80,355,05-09-2024,7,7,3,14-07-2024,30-08-2024,4.86,5,5,5,5,4.71,4.71,,f,10,10,0,0,3.89
1.19E+18,https://www.airbnb.com/rooms/1191466513839284968,2.02E+13,05-09-2024,city scrape,Shanawaz family home,,,https://a0.muscache.com/pictures/hosting/Hosting-1191466513839284968/original/7896834f-2698-4991-817d-76c3eb93b005.jpeg,478739541,https://www.airbnb.com/users/show/478739541,Shanawaz,08-09-2022,within an hour,90%,23%,f,https://a0.muscache.com/im/pictures/user/User-478739541/original/ffcbbbec-3b8c-4a84-9f43-382cb0bb1ea7.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-478739541/original/ffcbbbec-3b8c-4a84-9f43-382cb0bb1ea7.jpeg?aki_policy=profile_x_medium,Buckingham Lake,1,2,t,t,,EIGHTH WARD,,42.65777,-73.8177,Private room in home,Private room,1,1,1 private bath,1,2,$90.00,1,3,1,1,3,3,1,3,,t,30,60,90,364,05-09-2024,2,2,0,12-07-2024,19-07-2024,5,5,5,5,5,5,5,,f,1,0,1,0,1.07
1.19E+18,https://www.airbnb.com/rooms/1191895319439613036,2.02E+13,05-09-2024,city scrape,Room in a large 3 bedroom house.,,,https://a0.muscache.com/pictures/hosting/Hosting-1191895319439613036/original/93ede863-48b8-497a-8c15-4a1fe2dc2ef2.jpeg,32379616,https://www.airbnb.com/users/show/32379616,Fabiola,01-05-2015,within a day,64%,14%,f,https://a0.muscache.com/im/pictures/user/435321bf-8567-4212-af99-24154d8ee04d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/435321bf-8567-4212-af99-24154d8ee04d.jpg?aki_policy=profile_x_medium,West Hill,3,6,t,t,,TENTH WARD,,42.6605291,-73.7831549,Private room in home,Private room,1,1,1 bath,1,1,$52.00,28,365,28,28,365,365,28,365,,t,23,53,83,357,05-09-2024,0,0,0,,,,,,,,,,,f,3,1,2,0,
1.19E+18,https://www.airbnb.com/rooms/1192795085655166314,2.02E+13,05-09-2024,city scrape,Privateroom with shared bathroom,,,https://a0.muscache.com/pictures/hosting/Hosting-1192795085655166314/original/9998909e-5263-4353-9596-514c17c93243.jpeg,382446799,https://www.airbnb.com/users/show/382446799,Elizabeth,31-12-2020,within an hour,100%,71%,f,https://a0.muscache.com/im/pictures/user/User-382446799/original/c0f8c959-48b4-4997-810f-124c57cbc4d0.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-382446799/original/c0f8c959-48b4-4997-810f-124c57cbc4d0.jpeg?aki_policy=profile_x_medium,Pine Hills,1,1,t,t,,NINTH WARD,,42.65541523,-73.78155084,Private room in home,Private room,2,1,1 bath,1,1,$46.00,1,180,1,1,180,180,1,180,,t,24,54,84,263,05-09-2024,1,1,1,12-08-2024,12-08-2024,3,4,4,4,3,4,4,,f,1,0,1,0,1
1.20E+18,https://www.airbnb.com/rooms/1196459023545165129,2.02E+13,05-09-2024,city scrape,Albany Vacation Rental w/ State Capitol Views!,,,https://a0.muscache.com/pictures/prohost-api/Hosting-1196459023545165129/original/d965289b-61da-4736-b5da-c42089b0057c.jpeg,121680792,https://www.airbnb.com/users/show/121680792,Evolve,20-03-2017,within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/User-121680792/original/62151d0c-7ad7-4639-bc42-20b0320d302e.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-121680792/original/62151d0c-7ad7-4639-bc42-20b0320d302e.png?aki_policy=profile_x_medium,Highland Lakes,1208,2310,t,t,Neighborhood highlights,SIXTH WARD,,42.65520543,-73.76497238,Entire condo,Entire home/apt,2,1,1 bath,1,1,$215.00,5,1125,5,5,1125,1125,5,1125,,t,0,0,0,244,05-09-2024,0,0,0,,,,,,,,,,,t,6,6,0,0,
1.20E+18,https://www.airbnb.com/rooms/1198592120169206200,2.02E+13,05-09-2024,city scrape,"""The LEO Home"" Private Bedroom Two / 1 Full Bath",,,https://a0.muscache.com/pictures/miso/Hosting-902326803627859755/original/3870877c-f0df-4b2c-916b-6068da4b5314.jpeg,349460842,https://www.airbnb.com/users/show/349460842,Scott,10-06-2020,within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/User-349460842/original/b19931f2-cd8b-4aec-96be-ecf0a6a0161d.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-349460842/original/b19931f2-cd8b-4aec-96be-ecf0a6a0161d.jpeg?aki_policy=profile_x_medium,Pine Hills,10,10,t,t,,TENTH WARD,,42.66268571,-73.78162483,Private room in home,Private room,1,1,1 shared bath,1,1,$50.00,60,365,60,60,365,365,60,365,,t,0,7,37,126,05-09-2024,0,0,0,,,,,,,,,,,f,10,4,6,0,
1.20E+18,https://www.airbnb.com/rooms/1201525324551556925,2.02E+13,05-09-2024,city scrape,Traveling Medical Professionals,,,https://a0.muscache.com/pictures/hosting/Hosting-1201525324551556925/original/0e15e070-bcdb-49a7-8e0f-dc91ee8d7011.jpeg,413566290,https://www.airbnb.com/users/show/413566290,Victoria,17-07-2021,within an hour,100%,89%,t,https://a0.muscache.com/im/pictures/user/88d8c1f6-d9e5-4939-8e90-081e1b8326ed.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/88d8c1f6-d9e5-4939-8e90-081e1b8326ed.jpg?aki_policy=profile_x_medium,Helderberg,3,3,t,f,,NINTH WARD,,42.65506736,-73.79768461,Private room in home,Private room,1,3,3 shared baths,8,1,$68.00,2,30,2,2,30,30,2,30,,t,0,0,11,100,05-09-2024,4,4,1,21-07-2024,01-09-2024,5,5,5,5,5,5,5,,f,1,0,1,0,2.55
1.21E+18,https://www.airbnb.com/rooms/1208695175897245796,2.02E+13,05-09-2024,city scrape,“The Gorgeous Allen Home” Private Bedroom/1.5 Bath,,,https://a0.muscache.com/pictures/miso/Hosting-1158059552251999833/original/7b3e628d-eab2-4de5-ad1c-49658e8fa898.jpeg,349460842,https://www.airbnb.com/users/show/349460842,Scott,10-06-2020,within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/User-349460842/original/b19931f2-cd8b-4aec-96be-ecf0a6a0161d.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-349460842/original/b19931f2-cd8b-4aec-96be-ecf0a6a0161d.jpeg?aki_policy=profile_x_medium,Pine Hills,10,10,t,t,,TENTH WARD,,42.66389939,-73.79269685,Private room in home,Private room,1,1.5,1.5 shared baths,1,1,$36.00,30,365,30,30,365,365,30,365,,t,0,9,39,313,05-09-2024,0,0,0,,,,,,,,,,,f,10,4,6,0,
1.21E+18,https://www.airbnb.com/rooms/1209313814437527365,2.02E+13,05-09-2024,city scrape,"Large private queen room near schools, hospitals",,,https://a0.muscache.com/pictures/hosting/Hosting-1209313814437527365/original/db89bc7c-faeb-4f10-a523-cee64ef4916f.jpeg,20536619,https://www.airbnb.com/users/show/20536619,Emily,25-08-2014,within a few hours,100%,74%,t,https://a0.muscache.com/im/pictures/user/User-20536619/original/88f3c273-d81d-43f3-8b54-9a5fce9da246.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-20536619/original/88f3c273-d81d-43f3-8b54-9a5fce9da246.jpeg?aki_policy=profile_x_medium,,5,5,t,t,,THIRTEENTH WARD,,42.67318391,-73.79345136,Private room in home,Private room,2,1.5,1.5 shared baths,1,1,$71.00,3,92,3,3,92,92,3,92,,t,30,54,83,83,05-09-2024,0,0,0,,,,,,,,,,,f,5,1,4,0,
1.21E+18,https://www.airbnb.com/rooms/1210875317904799284,2.02E+13,05-09-2024,city scrape,Charming Home,,,https://a0.muscache.com/pictures/hosting/Hosting-1210875317904799284/original/564c7cd7-b4ea-4d3a-a637-2bff6129667d.jpeg,147780154,https://www.airbnb.com/users/show/147780154,Julia,26-08-2017,within an hour,100%,N/A,f,https://a0.muscache.com/im/pictures/user/User-147780154/original/f1adcac2-27af-43a3-b0dc-87ef56dad02e.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-147780154/original/f1adcac2-27af-43a3-b0dc-87ef56dad02e.jpeg?aki_policy=profile_x_medium,Buckingham Lake,1,1,t,t,,EIGHTH WARD,,42.65812206,-73.81912026,Entire home,Entire home/apt,4,1.5,1.5 baths,2,2,$199.00,3,90,3,3,90,90,3,90,,,24,54,84,358,05-09-2024,0,0,0,,,,,,,,,,,f,1,1,0,0,
1.21E+18,https://www.airbnb.com/rooms/1211909842540237261,2.02E+13,05-09-2024,city scrape,The Ladies Playground,,,https://a0.muscache.com/pictures/hosting/Hosting-1207510690736028085/original/0e8f4349-3a46-4eb1-898f-ca081483f690.jpeg,512321530,https://www.airbnb.com/users/show/512321530,Rashiek,29-04-2023,within an hour,100%,0%,f,https://a0.muscache.com/im/pictures/user/User-512321530/original/0b5a8d73-7963-4ccd-9529-dd51be9cc9b5.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-512321530/original/0b5a8d73-7963-4ccd-9529-dd51be9cc9b5.jpeg?aki_policy=profile_x_medium,West Hill,2,3,t,t,,ELEVENTH WARD,,42.6608093,-73.76840948,Entire home,Entire home/apt,16,2,2 baths,2,1,$200.00,1,365,1,1,365,365,1,365,,t,30,60,90,364,05-09-2024,0,0,0,,,,,,,,,,,f,1,1,0,0,
1.22E+18,https://www.airbnb.com/rooms/1223296094447723679,2.02E+13,05-09-2024,city scrape,Cozy Remote Workplace,,,https://a0.muscache.com/pictures/miso/Hosting-1165922161130472744/original/232fb256-db6d-4592-92b9-79615b6b1847.jpeg,42708277,https://www.airbnb.com/users/show/42708277,Rodney,27-08-2015,within an hour,100%,98%,f,https://a0.muscache.com/im/users/42708277/profile_pic/1440816624/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/42708277/profile_pic/1440816624/original.jpg?aki_policy=profile_x_medium,Southeast Raleigh,8,9,t,t,,TENTH WARD,,42.66118521,-73.77535865,Entire rental unit,Entire home/apt,3,1,1 bath,1,2,$100.00,1,365,1,1,365,365,1,365,,t,25,53,82,82,05-09-2024,0,0,0,,,,,,,,,,,t,6,6,0,0,
1.22E+18,https://www.airbnb.com/rooms/1223423894415302002,2.02E+13,05-09-2024,city scrape,2BR condo 10 min walk to capitol,,,https://a0.muscache.com/pictures/hosting/Hosting-1223423894415302002/original/f718ef5b-8db8-4fb7-bb9c-54549e75d135.png,1176120,https://www.airbnb.com/users/show/1176120,Julia,18-09-2011,within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/ebe18601-9c90-4c1c-82b7-cbe0731e00d9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ebe18601-9c90-4c1c-82b7-cbe0731e00d9.jpg?aki_policy=profile_x_medium,Arbor Hill,3,13,t,t,,THIRD WARD,,42.65737433,-73.75741213,Entire rental unit,Entire home/apt,4,1,1 bath,2,2,$104.00,1,365,1,1,365,365,1,365,,t,24,45,74,346,05-09-2024,3,3,3,19-08-2024,23-08-2024,4,4,5,4.33,3.67,3.33,4,,t,3,3,0,0,3
1.22E+18,https://www.airbnb.com/rooms/1223845635352908531,2.02E+13,05-09-2024,city scrape,"493 Washington Ave, Albany 12206, 1st Floor",,,https://a0.muscache.com/pictures/miso/Hosting-1223845635352908531/original/81274bd4-2489-483c-9056-c037bafece50.jpeg,575030103,https://www.airbnb.com/users/show/575030103,Rehan,30-04-2024,within an hour,100%,93%,f,https://a0.muscache.com/im/pictures/user/f03487f4-d810-4572-a25b-5254cfa2582a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f03487f4-d810-4572-a25b-5254cfa2582a.jpg?aki_policy=profile_x_medium,Central Avenue,2,2,t,t,,ELEVENTH WARD,,42.6633254,-73.7742255,Entire rental unit,Entire home/apt,4,1,1 bath,3,3,$110.00,3,365,3,3,365,365,3,365,,t,7,37,67,341,05-09-2024,0,0,0,,,,,,,,,,,f,2,1,1,0,
1.22E+18,https://www.airbnb.com/rooms/1223982811498688622,2.02E+13,05-09-2024,city scrape,"Apartment w/ Deck in Albany, Walk to Downtown!",,,https://a0.muscache.com/pictures/prohost-api/Hosting-1223982811498688622/original/39765cae-7f01-4538-b8fe-a46602df1f78.jpeg,121680792,https://www.airbnb.com/users/show/121680792,Evolve,20-03-2017,within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/User-121680792/original/62151d0c-7ad7-4639-bc42-20b0320d302e.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-121680792/original/62151d0c-7ad7-4639-bc42-20b0320d302e.png?aki_policy=profile_x_medium,Highland Lakes,1208,2310,t,t,Neighborhood highlights,SIXTH WARD,,42.65678876,-73.76333638,Entire rental unit,Entire home/apt,4,1,1 bath,2,2,$85.00,2,1125,2,3,1125,1125,2.1,1125,,t,13,28,58,333,05-09-2024,1,1,1,21-08-2024,21-08-2024,5,5,5,5,5,4,5,,t,6,6,0,0,1
1.22E+18,https://www.airbnb.com/rooms/1224184445857718550,2.02E+13,05-09-2024,city scrape,Cozy bedroom,,,https://a0.muscache.com/pictures/hosting/Hosting-1135812630237897119/original/6a64e631-fc28-4585-9801-cf772e4db004.jpeg,522436003,https://www.airbnb.com/users/show/522436003,Adriana,27-06-2023,within an hour,80%,50%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,Pine Hills,3,5,f,t,,THIRTEENTH WARD,,42.66859194,-73.78832379,Private room in rental unit,Private room,1,2,2 baths,1,1,$48.00,1,365,1,1,365,365,1,365,,t,13,42,72,347,05-09-2024,0,0,0,,,,,,,,,,,f,3,0,3,0,
1.23E+18,https://www.airbnb.com/rooms/1227494196390230149,2.02E+13,05-09-2024,city scrape,/Audubon Apartment\ 3bed 1bath built1928 Pine Hill,,,https://a0.muscache.com/pictures/hosting/Hosting-1227494196390230149/original/46f0c116-4475-4a3c-94f5-caa05784ed91.jpeg,52123673,https://www.airbnb.com/users/show/52123673,Joseph,23-12-2015,within an hour,100%,0%,f,https://a0.muscache.com/im/pictures/user/65593fa6-0f74-4f1d-a5e3-16a443b1ca1c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/65593fa6-0f74-4f1d-a5e3-16a443b1ca1c.jpg?aki_policy=profile_x_medium,Pine Hills,3,5,t,t,,THIRTEENTH WARD,,42.66955,-73.78542,Entire rental unit,Entire home/apt,4,1,1 bath,3,3,$202.00,3,365,3,3,365,365,3,365,,t,29,59,89,363,05-09-2024,0,0,0,,,,,,,,,,,f,1,1,0,0,
1.23E+18,https://www.airbnb.com/rooms/1229287611382413342,2.02E+13,05-09-2024,city scrape,The Crimson Retreat,,,https://a0.muscache.com/pictures/hosting/Hosting-1229287611382413342/original/a116f6f7-3237-4b60-80db-9db071390a66.jpeg,562084689,https://www.airbnb.com/users/show/562084689,Antonio,14-02-2024,within an hour,100%,98%,f,https://a0.muscache.com/im/pictures/user/User/original/efef71b7-d4f8-481f-920c-cb7db6159e40.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/efef71b7-d4f8-481f-920c-cb7db6159e40.jpeg?aki_policy=profile_x_medium,Pine Hills,5,6,t,t,,TENTH WARD,,42.66095103,-73.77812775,Entire rental unit,Entire home/apt,3,1,1 bath,1,1,$136.00,1,365,1,1,1125,1125,1,1125,,t,30,58,88,362,05-09-2024,0,0,0,,,,,,,,,,,t,4,4,0,0,
1.23E+18,https://www.airbnb.com/rooms/1229302903741056027,2.02E+13,05-09-2024,city scrape,It's Like a Treehouse,,,https://a0.muscache.com/pictures/hosting/Hosting-1229302903741056027/original/7f6b8125-0521-4652-91d5-70502ef2cb1f.jpeg,562084689,https://www.airbnb.com/users/show/562084689,Antonio,14-02-2024,within an hour,100%,98%,f,https://a0.muscache.com/im/pictures/user/User/original/efef71b7-d4f8-481f-920c-cb7db6159e40.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/efef71b7-d4f8-481f-920c-cb7db6159e40.jpeg?aki_policy=profile_x_medium,Pine Hills,5,6,t,t,,TENTH WARD,,42.66104084,-73.77970729,Entire rental unit,Entire home/apt,6,1,1 bath,3,4,$143.00,1,365,1,1,1125,1125,1,1125,,t,29,55,85,359,05-09-2024,0,0,0,,,,,,,,,,,t,4,4,0,0,
1.23E+18,https://www.airbnb.com/rooms/1229321787815935750,2.02E+13,05-09-2024,city scrape,Canary Nest,,,https://a0.muscache.com/pictures/hosting/Hosting-1229321787815935750/original/7daef69b-e2e7-4616-98ed-7b4d728faf81.jpeg,562084689,https://www.airbnb.com/users/show/562084689,Antonio,14-02-2024,within an hour,100%,98%,f,https://a0.muscache.com/im/pictures/user/User/original/efef71b7-d4f8-481f-920c-cb7db6159e40.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/efef71b7-d4f8-481f-920c-cb7db6159e40.jpeg?aki_policy=profile_x_medium,Pine Hills,5,6,t,t,,ELEVENTH WARD,,42.66441853,-73.77678146,Entire rental unit,Entire home/apt,6,1,1 bath,3,3,$142.00,1,365,1,1,1125,1125,1,1125,,t,27,55,85,359,05-09-2024,0,0,0,,,,,,,,,,,t,4,4,0,0,
1.23E+18,https://www.airbnb.com/rooms/1229336497403850446,2.02E+13,05-09-2024,city scrape,Indigo Bunting Nest,,,https://a0.muscache.com/pictures/hosting/Hosting-1229336497403850446/original/cf99d19f-0d82-4b29-8e01-cecbdc3d691a.jpeg,562084689,https://www.airbnb.com/users/show/562084689,Antonio,14-02-2024,within an hour,100%,98%,f,https://a0.muscache.com/im/pictures/user/User/original/efef71b7-d4f8-481f-920c-cb7db6159e40.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/efef71b7-d4f8-481f-920c-cb7db6159e40.jpeg?aki_policy=profile_x_medium,Pine Hills,5,6,t,t,,ELEVENTH WARD,,42.66319,-73.77897,Entire rental unit,Entire home/apt,7,1,1 bath,3,3,$120.00,1,365,1,1,1125,1125,1,1125,,t,24,51,81,355,05-09-2024,0,0,0,,,,,,,,,,,t,4,4,0,0,
1.23E+18,https://www.airbnb.com/rooms/1233366548908684664,2.02E+13,05-09-2024,city scrape,Larson Gold,,,https://a0.muscache.com/pictures/miso/Hosting-1233366548908684664/original/003af435-c0ce-476b-9d65-ba2f206f095a.jpeg,233515764,https://www.airbnb.com/users/show/233515764,Etem,31-12-2018,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/167502b9-a36b-4beb-81f5-2b09a23822e9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/167502b9-a36b-4beb-81f5-2b09a23822e9.jpg?aki_policy=profile_x_medium,Downtown,4,4,t,t,,SIXTH WARD,,42.65173167,-73.76785884,Entire rental unit,Entire home/apt,4,1,1 bath,1,3,$70.00,1,365,1,1,365,365,1,365,,t,15,35,64,64,05-09-2024,0,0,0,,,,,,,,,,,t,4,4,0,0,
1.24E+18,https://www.airbnb.com/rooms/1237213202014250081,2.02E+13,05-09-2024,city scrape,Home,,,https://a0.muscache.com/pictures/hosting/Hosting-1237213202014250081/original/c7201ad2-6943-45c4-8e5c-0b7cf36f36cf.jpeg,564920866,https://www.airbnb.com/users/show/564920866,Sameen,02-03-2024,N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/User/original/ebf1ee4a-2710-4278-aa5a-2f14c68ba573.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/ebf1ee4a-2710-4278-aa5a-2f14c68ba573.jpeg?aki_policy=profile_x_medium,Manning Boulevard,1,1,t,t,,THIRTEENTH WARD,,42.67030359,-73.79391854,Private room in home,Private room,2,1,1 bath,1,1,$52.00,1,365,1,1,365,365,1,365,,t,28,58,88,362,05-09-2024,0,0,0,,,,,,,,,,,t,1,0,1,0,
1.24E+18,https://www.airbnb.com/rooms/1237963668912797614,2.02E+13,05-09-2024,city scrape,Tasteful…in more ways than one!,,,https://a0.muscache.com/pictures/hosting/Hosting-1237963668912797614/original/416598ea-1389-4245-a732-dc55222f19f2.jpeg,382970529,https://www.airbnb.com/users/show/382970529,Thomas,04-01-2021,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/User-382970529/original/f67e3cf8-d05c-455b-8f4e-7b2a7c4ecad7.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-382970529/original/f67e3cf8-d05c-455b-8f4e-7b2a7c4ecad7.jpeg?aki_policy=profile_x_medium,Melrose,12,19,t,t,,SIXTH WARD,,42.65507057,-73.76151133,Entire rental unit,Entire home/apt,2,1,1 bath,1,1,$96.00,2,365,2,2,365,365,2,365,,t,29,56,86,360,05-09-2024,0,0,0,,,,,,,,,,,f,12,2,10,0,
